,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
66,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,3600,9465
67,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,3600,9449
68,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,3600,9250
69,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,3600,9333
70,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,3600,9180
71,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,3600,9379
72,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,3600,14122
73,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,3600,9449
74,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,3600,9424
75,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,3600,14109
76,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,3600,14212
77,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,3600,9275
78,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,3600,9380
79,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,3600,9386
80,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,384,4500,9396
81,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,4500,8995
82,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,4500,9215
83,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,383,4500,9386
84,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,4500,14132
85,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,369,4500,9319
86,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,4500,9406
87,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,4500,9384
88,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,4500,9425
89,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,4500,9253
90,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,4500,9333
91,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,4500,9287
92,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,4500,14211
93,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,4500,14215
94,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,367,4500,9473
95,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,380,4500,9463
96,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,4500,9463
97,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,4500,9482
98,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,4500,9472
99,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,4500,9406
100,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,383,5400,9388
101,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,384,5400,9441
102,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,5400,9036
103,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,5400,9254
104,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,5400,9529
105,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,5400,9338
106,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,380,5400,9470
107,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,369,5400,9337
108,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,5400,14235
109,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,5400,14132
110,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,5400,14220
111,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,5400,9410
112,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,5400,9477
113,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,5400,9465
114,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,5400,9475
115,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,367,5400,9498
116,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,5400,9227
